Year,Lake,Date.sampled,Julian.Day,Rep,Counted.by,Dent.Adult.M2,Dent.Juv.M2,Dent.Male.M2,Dent.Ephip.M2,Dent.Total.M2,Pulic.Adult.M2,Pulic.Juv.M2,Pulic.Male.M2,Pulic.Ephip.M2,Pulic.Total.M2,Retro.Adult.M2,Retro.Juv.M2,Retro.Male.M2,Retro.Ephip.M2,Retro.Total.M2,Cerio.Adult.M2,Cerio.Juv.M2,Cerio.Male.M2,Cerio.Ephip.M2,Cerio.Total.M2,Dubia.Adult.M2,Dubia.Juv.M2,Dubia.Male.M2,Dubia.Ephip.M2,Dubia.Total.M2,Parv.Adult.M2,Parv.Juv.M2,Parv.Male.M2,Parv.Ephip.M2,Parv.Total.M2,Ambig.Adult.M2,Ambig.Juv.M2,Ambig.Male.M2,Ambig.Ephip.M2,Ambig.Total.M2,Mend.Adult.M2,Mend.Juv.M2,Mend.Male.M2,Mend.Ephip.M2,Mend.Total.M2,Retro.Parv.Adult.M2,Retro.Parv.Juv.M2,Retro.Parv.Total.M2
2014,Sullivan,9/4/2014,2014247,1,CDG,36178.9,26923.8,0,0,63102.7,841.4,420.7,0,0,1262.1,0,0,0,0,0,420.7,1682.7,NA,0,2103.4,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2014,Sullivan,9/18/2014,2014261,1,CDG,63663.6,49921.2,0,0,113584.8,841.4,631,0,0,1472.4,0,0,0,0,0,8624,16406.7,NA,0,25030.7,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2014,Sullivan,10/3/2014,2014276,1,CDG,5048.2,412270.8,0,0,417319.1,420.7,841.4,420.7,0,1682.7,0,0,0,0,0,6731,15565.3,NA,0,22296.3,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2014,Sullivan,10/17/2014,2014290,1,CDG,8834.4,39544.3,23137.6,0,71516.4,0,0,0,0,0,0,0,0,0,0,0,420.7,NA,0,420.7,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2014,Sullivan,10/31/2014,2014304,1,CDG,11779.2,12340.1,20753.8,1963.2,46836.2,280.5,1121.8,0,0,1402.3,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2014,Sullivan,11/14/2014,2014318,1,CDG,5048.2,2524.1,7993,1262.1,16827.4,420.7,420.7,0,0,841.4,0,0,0,0,0,0,280.5,NA,0,280.5,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2014,CrookedW,7/17/2014,2014198,1,CDG,13742.4,14583.7,0,0,28326.1,0,0,0,0,0,2243.7,5609.1,0,0,7852.8,0,0,NA,0,0,8974.6,15705.6,0,0,24680.2,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2014,CrookedW,7/28/2014,2014209,1,KKH,4206.8,10937.8,0,0,15144.6,0,0,0,0,0,1402.3,6170,0,0,7572.3,280.5,0,NA,0,280.5,4206.8,10096.4,0,0,14303.3,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2014,CrookedW,8/11/2014,2014223,1,KKH,14864.2,44031.6,0,0,58895.8,0,0,0,0,0,14864.2,17388.3,0,0,32252.5,0,0,NA,0,0,2524.1,7291.9,0,0,9816,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2014,CrookedW,8/27/2014,2014239,1,CDG,40806.4,44171.9,0,0,84978.3,0,0,0,0,0,32813.4,34496.1,0,0,67309.5,0,420.7,NA,0,420.7,7572.3,8834.4,0,0,16406.7,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2014,CrookedW,9/11/2014,2014254,1,CDG,23137.6,24399.7,0,0,47537.4,0,0,0,0,0,14724,18089.4,0,0,32813.4,168.3,1346.2,NA,0,1514.5,3365.5,6226.1,0,0,9591.6,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2014,CrookedW,9/23/2014,2014266,1,CDG,50902.8,108115.9,0,0,159018.8,0,0,0,0,0,36599.6,48799.4,0,0,85399,420.7,420.7,NA,0,841.4,15986,18930.8,0,0,34916.8,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2014,CrookedW,10/10/2014,2014283,1,CDG,3085,14303.3,5328.7,0,22717,0,0,0,0,0,5048.2,8694.1,280.5,0,14022.8,1402.3,0,NA,0,1402.3,3926.4,5328.7,0,0,9255.1,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2014,CrookedW,10/22/2014,2014295,1,CDG,2524.1,1262.1,1262.1,0,5048.2,0,0,0,0,0,5679.2,5468.9,1262.1,0,12410.2,0,0,NA,210.3,210.3,1472.4,1262.1,210.3,0,2944.8,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2014,CrookedW,11/6/2014,2014310,1,CDG,0,0,0,0,0,0,0,0,0,0,1262.1,1682.7,0,0,2944.8,0,0,NA,0,0,420.7,2103.4,2524.1,0,5048.2,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2014,LittleAppleton,7/18/2014,2014199,1,CDG,19772.2,30289.3,0,0,50061.5,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2014,LittleAppleton,7/31/2014,2014212,1,CDG,58475.2,148501.6,0,0,206976.8,0,0,0,0,0,0,0,0,0,0,420.7,0,NA,0,420.7,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2014,LittleAppleton,8/13/2014,2014225,1,CDG,93392,159018.8,0,0,252410.7,0,0,0,0,0,0,0,0,0,0,1682.7,4206.8,NA,0,5889.6,280.5,0,0,0,280.5,0,0,0,0,0,280.5,0,NA,NA,280.5,0,0,0,0,0,NA,NA,NA
2014,LittleAppleton,8/28/2014,2014240,1,CDG,68571.6,156074,0,0,224645.5,0,0,0,0,0,0,0,0,0,0,20473.3,8694.1,NA,0,29167.5,0,0,0,0,0,0,0,0,0,0,560.9,0,NA,NA,560.9,0,0,0,0,0,NA,NA,NA
2014,LittleAppleton,9/12/2014,2014255,1,CDG,110640,284382.7,0,0,395022.8,420.7,0,0,0,420.7,0,0,0,0,0,42909.8,47958,NA,0,90867.9,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2014,LittleAppleton,9/26/2014,2014269,1,KKH,134619.1,153129.2,0,0,287748.2,0,0,0,0,0,0,0,0,0,0,7572.3,7151.6,NA,0,14724,420.7,0,0,0,420.7,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2014,LittleAppleton,10/7/2014,2014280,1,KKH,120736.5,313830.7,40806.4,420.7,475794.2,0,0,0,0,0,280.5,1682.7,0,0,1963.2,24960.6,27484.7,NA,280.5,52725.8,0,0,0,0,0,1963.2,5609.1,0,0,7572.3,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2014,LittleAppleton,10/24/2014,2014297,1,KKH,47537.4,65206.1,27765.2,841.4,141350,0,0,0,0,0,0,0,0,0,0,7993,10096.4,NA,841.4,18930.8,0,0,0,0,0,2524.1,2524.1,0,0,5048.2,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2014,LittleAppleton,11/4/2014,2014308,1,KKH,35337.5,11358.5,7151.6,13461.9,67309.5,0,0,0,0,0,420.7,0,0,0,420.7,12620.5,2944.8,NA,4627.5,20192.9,0,0,0,0,0,1893.1,1893.1,0,0,3786.2,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2014,Bruin,7/23/2014,2014204,1,KKH,3786.2,3365.5,0,0,7151.6,22296.3,10517.1,420.7,0,33234.1,1542.5,2804.6,0,0,4347.1,0,0,NA,0,0,2524.1,5468.9,0,0,7993,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2014,Bruin,8/4/2014,2014216,1,KKH,8413.7,12620.5,0,0,21034.2,10096.4,11218.3,280.5,0,21595.1,10657.3,14303.3,0,0,24960.6,0,0,NA,0,0,5048.2,13742.4,0,0,18790.6,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2014,Bruin,8/18/2014,2014230,1,KKH,3786.2,4206.8,0,0,7993,2944.8,3786.2,0,0,6731,4206.8,3575.8,0,0,7782.7,0,0,NA,0,0,6941.3,10727.5,0,0,17668.8,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2014,Bruin,9/2/2014,2014245,1,KKH,11779.2,9044.7,0,0,20823.9,3575.8,3365.5,0,0,6941.3,1262.1,3575.8,0,0,4837.9,0,0,NA,0,0,8834.4,13461.9,0,0,22296.3,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2014,Bruin,9/15/2014,2014258,1,KKH,4487.3,5048.2,0,0,9535.5,2243.7,8694.1,280.5,0,11218.3,7291.9,3645.9,0,0,10937.8,280.5,280.5,NA,0,560.9,7291.9,6731,0,0,14022.8,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2014,Bruin,9/29/2014,2014272,1,KKH,2944.8,5258.6,4627.5,0,12830.9,210.3,631,210.3,0,1051.7,4837.9,18720.5,0,0,23558.3,0,0,NA,0,0,5468.9,6310.3,0,0,11779.2,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2014,Bruin,10/14/2014,2014287,1,KKH,3085,1682.7,1682.7,280.5,6731,0,0,0,0,0,8133.2,22436.5,841.4,0,31411.1,0,0,NA,0,0,2524.1,4767.8,560.9,0,7852.8,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2014,Bruin,10/27/2014,2014300,1,KKH,280.5,560.9,560.9,280.5,1682.7,0,0,0,0,0,3926.4,7852.8,2524.1,0,14303.3,0,0,NA,0,0,0,841.4,280.5,0,1121.8,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2014,Bruin,11/11/2014,2014315,1,KKH,0,0,0,0,0,0,0,0,0,0,5889.6,10937.8,4206.8,0,21034.2,0,0,NA,0,0,420.7,0,0,0,420.7,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2014,Appleton,7/18/2014,2014199,1,KKH,23838.8,26923.8,0,0,50762.6,11779.2,15986,0,0,27765.2,2524.1,5889.6,0,0,8413.7,0,0,NA,0,0,0,280.5,0,0,280.5,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2014,Appleton,7/31/2014,2014212,1,KKH,7572.3,16490.8,0,0,24063.2,22717,35898.4,280.5,0,58895.8,2804.6,6731,0,0,9535.5,0,0,NA,0,0,280.5,1682.7,0,0,1963.2,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2014,Appleton,8/13/2014,2014225,1,KKH,13041.2,19351.5,0,0,32392.7,17248.1,27765.2,420.7,0,45433.9,2944.8,8413.7,0,0,11358.5,0,0,NA,0,0,420.7,841.4,0,0,1262.1,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2014,Appleton,8/28/2014,2014240,1,KKH,12199.9,26923.8,0,0,39123.7,19351.5,48518.9,0,0,67870.4,6731,5468.9,0,0,12199.9,0,0,NA,0,0,1963.2,1121.8,0,0,3085,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2014,Appleton,9/12/2014,2014255,1,KKH,6731,14022.8,0,0,20753.8,7151.6,11779.2,0,0,18930.8,280.5,2524.1,0,0,2804.6,0,0,NA,0,0,841.4,0,0,0,841.4,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2014,Appleton,9/26/2014,2014269,1,KKH,4767.8,7852.8,0,0,12620.5,5468.9,8834.4,0,0,14303.3,4206.8,5048.2,0,0,9255.1,0,0,NA,0,0,3926.4,3365.5,0,0,7291.9,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2014,Appleton,10/7/2014,2014280,1,KKH,5721.3,2692.4,504.8,0,8918.5,2524.1,5889.6,0,0,8413.7,2355.8,3028.9,0,0,5384.8,0,0,NA,0,0,1177.9,1514.5,0,0,2692.4,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2014,Appleton,10/24/2014,2014297,1,KKH,4487.3,4206.8,1682.7,280.5,10657.3,1893.1,1051.7,0,0,2944.8,6731,5889.6,0,0,12620.5,0,0,NA,0,0,631,2103.4,0,0,2734.4,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2014,Appleton,11/4/2014,2014308,1,KKH,1682.7,3365.5,3365.5,841.4,9255.1,15425.1,12620.5,5048.2,0,33093.8,0,0,0,0,0,280.5,280.5,NA,0,560.9,1262.1,420.7,841.4,0,2524.1,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2014,Gosling,7/25/2014,2014206,1,KKH,13181.4,21875.6,0,0,35057,0,0,0,0,0,560.9,280.5,0,0,841.4,48378.7,58895.8,NA,0,107274.6,0,0,0,0,0,7291.9,13461.9,0,0,20753.8,560.9,560.9,NA,NA,1121.8,0,0,0,0,0,NA,NA,NA
2014,Gosling,8/5/2014,2014217,1,KKH,7011.4,17949.2,0,0,24960.6,0,0,0,0,0,0,0,0,0,0,15986,31130.7,NA,0,47116.7,0,0,0,0,0,5328.7,7852.8,0,0,13181.4,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2014,Gosling,8/21/2014,2014233,1,KKH,17668.8,12199.9,0,0,29868.6,0,0,0,0,0,0,0,0,0,0,18089.4,20613.5,NA,0,38703,0,0,0,0,0,3365.5,3786.2,0,0,7151.6,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2015,North,7/14/2015,2015195,1,CLS,22646.9,38700.3,0,0,61347.2,1146.7,573.3,0,0,1720,24510.2,46010.4,0,0,70520.6,0,286.7,NA,0,286.7,0,0,0,0,0,0,0,0,0,0,286.7,0,NA,NA,286.7,0,0,0,0,0,NA,NA,NA
2015,Mill,7/13/2015,2015194,1,CLS,4515,15910.1,0,0,20425.2,0,0,0,0,0,50167.1,53893.8,0,0,104060.8,645,1505,NA,0,2150,0,0,0,0,0,3440,5733.4,0,0,9173.4,2006.7,2866.7,NA,NA,4873.4,0,0,0,0,0,NA,NA,NA
2015,Bishop,8/3/2015,2015215,1,CLS,6450.1,14190.1,0,0,20640.2,0,0,0,0,0,33970.3,61490.5,0,0,95460.8,0,0,NA,0,0,0,430,0,0,430,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2015,Bishop,10/28/2015,2015301,1,CLS,3153.4,2866.7,1290,573.3,7883.4,0,0,0,0,0,11610.1,9460.1,3010,0,24080.2,573.3,573.3,NA,573.3,1720,716.7,430,0,0,1146.7,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2015,Walsh,7/13/2015,2015194,1,CLS,19206.8,12900.1,0,0,32106.9,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2015,Bishop,10/12/2015,2015285,1,CLS,1433.3,2866.7,860,0,5160,0,0,0,0,0,3870,13760.1,430,0,18060.1,0,286.7,NA,0,286.7,573.3,860,0,0,1433.3,0,0,0,0,0,286.7,0,NA,NA,286.7,0,0,0,0,0,NA,NA,NA
2015,Mill,8/24/2015,2015236,1,CLS,5733.4,6020,0,0,11753.4,0,0,0,0,0,25370.2,16770.1,0,0,42140.3,0,0,NA,0,0,0,0,0,0,0,2580,2293.4,0,0,4873.4,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2015,Mill,8/7/2015,2015219,1,CLS,3225,3010,0,0,6235.1,0,0,0,0,0,17486.8,17773.5,0,0,35260.3,3153.4,4586.7,NA,0,7740.1,0,0,0,0,0,40707,32680.3,0,0,73387.3,2150,0,NA,NA,2150,0,0,0,0,0,NA,NA,NA
2015,Mill,9/21/2015,2015264,1,CLS,6450.1,6020,0,430,12900.1,0,0,0,0,0,12900.1,15193.5,0,0,28093.6,0,286.7,NA,0,286.7,0,0,0,0,0,286.7,0,0,0,286.7,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2015,Walsh,10/19/2015,2015292,1,CLS,29670.2,36550.3,6880.1,0,73100.6,0,0,0,0,0,0,430,0,0,430,0,0,NA,0,0,0,0,0,0,0,0,430,0,0,430,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2015,North,9/9/2015,2015252,1,CLS,10893.4,10320.1,0,0,21213.5,122.9,122.9,0,0,245.7,17486.8,17200.1,0,0,34686.9,614.3,368.6,NA,0,982.9,122.9,0,0,0,122.9,2580,2825.7,0,0,5405.8,0,245.7,NA,NA,245.7,0,0,0,0,0,NA,NA,NA
2015,North,10/21/2015,2015294,1,CLS,19780.2,13473.4,18060.1,1720,53033.8,286.7,0,0,0,286.7,21070.2,11180.1,0,0,32250.3,0,0,NA,0,0,0,0,0,0,0,286.7,0,0,0,286.7,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2015,Cedar,11/6/2015,2015310,1,CLS,6880.1,430,9030.1,3010,19350.2,1146.7,860,0,0,2006.7,8600.1,6020,2150,0,16770.1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2015,Cedar,7/30/2015,2015211,1,CLS,31390.3,25370.2,1290,0,58050.5,860,1935,0,0,2795,6880.1,10320.1,0,0,17200.1,0,860,NA,0,860,860,860,0,0,1720,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2015,LittleAppleton,7/21/2015,2015202,1,CLS,112230.9,193071.6,0,0,305302.5,1075,1720,0,0,2795,215,430,0,0,645,430,430,NA,0,860,215,0,0,0,215,5446.7,1146.7,0,0,6593.4,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2015,Cedar,9/25/2015,2015268,1,CLS,13760.1,13760.1,0,0,27520.2,0,430,0,0,430,2150,2150,0,0,4300,0,0,NA,0,0,0,430,0,0,430,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2015,North,9/23/2015,2015266,1,CLS,3153.4,4300,0,0,7453.4,0,0,0,0,0,5733.4,5446.7,0,0,11180.1,0,0,NA,0,0,0,0,0,0,0,0,286.7,0,0,286.7,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2015,Walsh,9/21/2015,2015264,1,CLS,17630.1,8385.1,215,0,26230.2,0,0,0,0,0,1290,1290,0,0,2580,430,430,NA,0,860,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2015,Bishop,9/14/2015,2015257,1,CLS,6880.1,6020,430,0,13330.1,0,0,0,0,0,12900.1,11180.1,0,0,24080.2,0,0,NA,0,0,0,1290,0,0,1290,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2015,North,10/7/2015,2015280,1,CLS,5733.4,2006.7,1720,0,9460.1,286.7,0,0,0,286.7,1433.3,3153.4,0,0,4586.7,0,286.7,NA,0,286.7,0,0,0,0,0,286.7,0,0,0,286.7,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2015,Walsh,10/5/2015,2015278,1,CLS,61920.5,132871.1,12900.1,0,207691.7,0,0,0,0,0,0,860,0,0,860,0,430,NA,0,430,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2015,Mill,10/5/2015,2015278,1,CLS,344,1892,172,0,2408,0,0,0,0,0,4644,8256.1,0,0,12900.1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2015,Bishop,9/30/2015,2015273,1,CLS,1720,3268,172,0,5160,0,0,0,0,0,3268,7912.1,0,0,11180.1,0,0,NA,0,0,516,860,172,0,1548,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2015,Cedar,7/16/2015,2015197,1,CLS,14046.8,13473.4,0,0,27520.2,1204,3612,0,0,4816,2866.7,4586.7,0,0,7453.4,0,0,NA,0,0,172,0,0,0,172,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2015,Cedar,10/9/2015,2015282,1,CLS,30960.3,10750.1,1290,0,43000.3,0,0,0,0,0,5590,6020,0,0,11610.1,0,0,NA,0,0,430,430,0,0,860,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2015,Mill,10/19/2015,2015292,1,CLS,573.3,573.3,0,0,1146.7,0,0,0,0,0,3726.7,6593.4,1146.7,0,11466.8,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2015,LittleAppleton,10/12/2015,2015285,1,CLS,66650.5,102770.8,6450.1,430,176301.4,0,0,0,0,0,0,0,0,0,0,2580,430,NA,0,3010,0,430,0,0,430,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2015,Cedar,8/14/2015,2015226,1,CDG,12900.1,10320.1,0,0,23220.2,1720,860,0,0,2580,10320.1,14190.1,0,0,24510.2,0,0,NA,0,0,645,860,0,0,1505,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2015,Cedar,8/27/2015,2015239,1,CDG,27950.2,20640.2,0,0,48590.4,430,430,0,0,860,6880.1,8313.4,0,0,15193.5,430,0,NA,0,430,0,860,0,0,860,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2015,Cedar,9/11/2015,2015254,1,CDG,5375,4300,0,0,9675.1,0,0,0,0,0,860,614.3,0,0,1474.3,0,0,NA,0,0,0,172,0,0,172,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2015,Cedar,10/22/2015,2015295,1,CDG,18060.1,6593.4,6880.1,1720,33253.6,0,860,0,0,860,8313.4,5733.4,573.3,0,14620.1,0,0,NA,0,0,573.3,0,0,0,573.3,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2015,LittleAppleton,9/30/2015,2015273,1,CLS,35260.3,124271,10320.1,0,169851.4,860,0,0,0,860,1720,430,0,0,2150,5160,7310.1,NA,0,12470.1,430,1720,0,0,2150,0,0,0,0,0,0,860,NA,NA,860,0,0,0,0,0,NA,NA,NA
2015,Walsh,8/24/2015,2015236,1,CLS,17486.8,10033.4,0,0,27520.2,0,0,0,0,0,4013.4,2580,0,0,6593.4,1433.3,860,NA,0,2293.4,0,0,0,0,0,573.3,286.7,0,0,860,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2015,Bishop,7/21/2015,2015202,1,CDG,23220.2,22790.2,0,0,46010.4,430,2150,0,0,2580,12900.1,22360.2,0,0,35260.3,0,0,NA,0,0,430,1720,0,0,2150,0,0,0,0,0,430,0,NA,NA,430,0,0,0,0,0,NA,NA,NA
2015,Bishop,8/17/2015,2015229,1,CDG,7166.7,10606.8,0,0,17773.5,0,0,0,0,0,29240.2,57620.5,0,0,86860.7,0,0,NA,0,0,860,1720,0,0,2580,0,0,0,0,0,0,573.3,NA,NA,573.3,0,0,0,0,0,NA,NA,NA
2015,Bishop,8/31/2015,2015243,1,CDG,2795,7955.1,0,0,10750.1,0,215,0,0,215,23220.2,28380.2,0,0,51600.4,215,0,NA,0,215,860,1720,0,0,2580,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2015,Bishop,11/11/2015,2015315,1,CDG,573.3,860,430,1003.3,2866.7,0,0,0,0,0,13330.1,8170.1,3010,430,24940.2,0,143.3,NA,1433.3,1576.7,143.3,286.7,0,0,430,0,0,0,0,0,0,143.3,NA,NA,143.3,0,0,0,0,0,NA,NA,NA
2015,Mill,7/27/2015,2015208,1,CLS,5733.4,11466.8,0,0,17200.1,0,0,0,0,0,72240.6,162541.3,0,0,234781.9,2866.7,6020,NA,0,8886.7,0,0,0,0,0,24510.2,36120.3,0,0,60630.5,10606.8,8026.7,NA,NA,18633.5,0,0,0,0,0,NA,NA,NA
2015,North,7/28/2015,2015209,1,CLS,45150.4,72670.6,0,0,117821,0,0,0,0,0,48590.4,116100.9,0,0,164691.3,430,430,NA,0,860,0,0,0,0,0,430,0,0,0,430,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2015,Walsh,7/27/2015,2015208,1,CLS,7740.1,14046.8,0,0,21786.8,0,0,0,0,0,573.3,2006.7,0,0,2580,286.7,0,NA,0,286.7,0,0,0,0,0,0,286.7,0,0,286.7,286.7,286.7,NA,NA,573.3,0,0,0,0,0,NA,NA,NA
2015,Pickerel,7/22/2015,2015203,1,CDG,23220.2,28380.2,0,0,51600.4,3870,8170.1,0,0,12040.1,860,860,0,0,1720,13330.1,18490.2,NA,0,31820.3,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2015,Pickerel,8/4/2015,2015216,1,CDG,30530.2,14190.1,0,0,44720.4,3440,12470.1,0,0,15910.1,1290,1290,0,0,2580,9890.1,13330.1,NA,0,23220.2,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2015,Pickerel,8/20/2015,2015232,1,CDG,13330.1,8170.1,0,0,21500.2,3440,2293.4,0,0,5733.4,2866.7,2006.7,0,0,4873.4,860,860,NA,0,1720,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2015,Pickerel,9/1/2015,2015244,1,CDG,3225,7740.1,0,0,10965.1,2006.7,2293.4,0,0,4300,2150,5590,0,0,7740.1,430,716.7,NA,0,1146.7,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2015,Pickerel,9/16/2015,2015259,1,CDG,4300,13186.8,0,0,17486.8,4300,6880.1,0,0,11180.1,8886.7,16340.1,0,0,25226.9,430,430,NA,0,860,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2015,Pickerel,9/28/2015,2015271,1,CDG,4730,3440,0,0,8170.1,860,3870,0,0,4730,3870,5160,0,0,9030.1,645,860,NA,0,1505,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2015,Pickerel,10/14/2015,2015287,1,CDG,2293.4,5733.4,1720,0,9746.7,4300,6880.1,0,0,11180.1,3870,6880.1,860,0,11610.1,1433.3,1146.7,NA,0,2580,0,0,0,0,0,286.7,0,0,0,286.7,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2015,Pickerel,10/26/2015,2015299,1,CDG,5160,4945,2580,0,12685.1,2580,9030.1,0,0,11610.1,6306.7,6593.4,5160,0,18060.1,0,286.7,NA,860,1146.7,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2015,Pickerel,11/9/2015,2015313,1,CDG,2580,3153.4,2580,1720,10033.4,430,1935,0,0,2365,1433.3,5733.4,2866.7,0,10033.4,0,860,NA,215,1075,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
